id,code,name,level,longitude,latitude
NMCcdgoTOFG,KEN-KEC-NYAM,Nyandeyama MCHP,5,-11.197432,7.866497
r4jXD5dvEPy,KEN-SMA-NYAM,Nyangbe-Bo MCHP,5,-11.34872,7.935866
ztOIUnhdZoZ,KAI-JAW-NYEP,Nyeama CHP,5,-10.940940000000001,7.815404999999999
h3WUfQgqVPX,KEN-TUN-NYIM,Nyiemiga MCHP,5,-11.140794,7.513641
KdVHHgrRd1s,WAU-EA1-OLAH,Ola During Children's Hospital,5,-13.218525,8.489988
tfIH2FeCzfp,WAU-EA1-OLAP,Ola During Under Fives CHP,5,-13.218688,8.490067999999999
yHvo3IPb6JE,WAU-EA3-ORUM,Orugu MCHP,5,-13.150329,8.401200000000001
zhMzgIuolyC,TON-YMM-OLGL,Our Lady of Guadalupe Clinic,5,-12.214184,8.466225
o4hqHH49zX9,WAU-WE3-PAYL,PAYCY's Clinic,5,-13.26299,8.446919
WaoCPfgYFmZ,WAU-WE2-PPAL,PPASL Clinic,5,-13.242752,8.472724
BO1fKidgmxb,WAU-WE2-PADL,Pademba Correctional Hospital,5,-13.236753,8.474730000000001
ysgS7roSihI,KEN-NON-PANM,Panderu MCHP,5,-11.13607,7.959606999999999
nFl2ZT9sYKZ,KEN-LOW-PANC,Panguma CHC,5,-11.13719,8.184863
UOFz98YPMvF,KEN-LOW-PANH,Panguma Hospital,5,-11.13719,8.18485
ObqvuGN0nCV,BOM-GBA-PANP,Panlap CHP,5,-12.031,8.916400000000001
p3ODJDpaROy,WAU-CE1-PARC,Parliament CHC,5,-13.232966,8.480540999999999
Cf5a2yLOcKS,KEN-DAM-PATM,Patama MCHP,5,-11.079372,7.757731
f7z6Pufg4eG,BOM-BOM-PATP,Patebana CHC,5,-12.02998,8.84032
HjHiWN154ja,KON-KOC-PSFH,Paul Sorie Farma's Hospital,5,-10.947090000000001,8.641909
jr10DQu7a15,PUJ-KAB-PEHM,Pehala CHC,5,-11.6188,7.5234000000000005
u2MCzMD9nqP,KAI-PEW-BAOP,Peje Baoma CHP,5,-10.789050000000001,8.241368999999999
A6dVJNJNJLU,PUJ-FUP-PEJM,Pejewa (Futa Peje) MCHP,5,-11.506295,7.587256999999999
l9BHonSM1XB,KAI-PEW-PEJP,Pejewa (Peje West) CHP,5,-10.840580000000001,8.216273
McGdsQWlwyZ,BOO-BAO-PELM,Pelewahun (Baoma) MCHP,5,-11.458620000000002,7.8850869999999995
lqogPoG5BEG,KEN-LOW-PELM,Pelewahun (Lower Bambara) MCHP,5,-11.06203,8.333673
eCz54RjF2p6,KAI-JAW-PELP,Pellie CHP,5,-10.957820000000002,7.855464
mL9k9sTblQI,BOO-NIA-PENM,Pendebu MCHP,5,-11.613696,8.057394
d54D4pGTK6m,KAI-UPB-PENC,Pendembu (Upper Bambara) CHC,5,-10.695383,8.096135
llf0xYdrwWS,KAI-NJA-PENP,Pendembu-Njeigbla CHP,5,-10.926490000000001,7.9489339999999995
iwIntTqceF4,WAU-WE3-PENP,Pentagon CHP,5,-13.244250000000001,8.445826
VRwnEPSiqjq,PLT-KAM-PEPC,Pepel CHC,5,-13.054495,8.589504999999999
Cmc14IkLYqP,KEN-GAU-PERM,Perrie MCHP,5,-11.078970000000002,7.662139
JqP8Iw8Jyhc,PLT-MAF-PEMM,Petifu (Maforki) MCHP,5,-12.839027999999999,8.652959
RYnxKsRzf8z,TON-YMB-PETP,Petifu Fulamasa CHP,5,-12.257365,8.383664999999999
X09EmqPOv8D,PLT-LOK-PETC,Petifu Junction CHC,5,-13.10818,8.695720000000001
Ks3lRa7PPlr,TON-KUF-PETM,Petifu Mandugu MCHP,5,-11.534688,8.779821
Fnh1cPnWjoR,TON-MAY-PETM,Petifu Mayepoh MCHP,5,-11.857742,8.517653
XB9zfmbfUfO,TON-KUS-PEEP,Petifuline CHP,5,-11.541077,8.627101
FHMXhtXe1xs,PUJ-MAK-PEWM,Pewa MCHP,5,-11.297775999999999,7.355963999999999
kQLcESjLXsJ,KAI-JAW-PEWP,Pewama CHP,5,-10.993388,7.835627
gjt515PtAtB,KON-NIM-PEYM,Peya MCHP,5,-11.21443,8.496580999999999
oO8wXMFw0v5,KON-KAM-PEYP,Peyima CHP,5,-11.047780000000001,8.75801
RwlypyAsF1f,WAU-EA3-PHIL,Philip Street Clinic,5,-13.177733,8.445265
uq8OVnCG1ku,WAU-CE2-PWCL,Pikin Welbodi Centre Clinic,5,-13.232591,8.491275
uAmPEtEGQI1,PLT-MAR-PINL,Pincer's Lunsar Clinic,5,-12.543875,8.686990999999999
gzXfZ8zNSRn,MOY-KAR-PLAM,Plaintain Island MCHP,5,-12.989770000000002,7.9103900000000005
ikmJp1krxFw,PLT-MAR-POML,Poor Man's Clinic,5,-12.522731,8.700483
nQ9BhiUlMTu,FAL-NEY-PORM,Porpon MCHP,5,-11.036978999999999,9.077935
GnWvzzn5JWW,PLT-PLC-PORH,Port Loko Government Hospital,5,-12.785,8.7657
sF5nflWJ0fl,PLT-PLC-PORP,Port Loko Under Fives CHP,5,-12.784661,8.766321999999999
YYoYEJUI4Rx,KEN-NON-POTM,Potehun MCHP,5,-11.07558,7.966774999999999
BKIrj3yjYJT,PUJ-BAR-POTC,Potoru CHC,5,-11.48127,7.503210999999999
oAGhdT4TmS2,BOO-BOC-PRAC,Praise Foundation CHC,5,-11.740400000000001,7.965481
i4pdAF9bWxW,WAU-CE2-PRCL,Prime Care Clinic,5,-13.23854,8.486755
t8FE33Abcdl,WAU-EA1-PRIH,Princess Christian Maternity Hospital,5,-13.218890000000002,8.490027
SDrQZcIoMQI,WAU-EA1-PRIP,Principal Medical Office (Cline Town) CHP,5,-13.209686,8.48873
iixCz0LYvpy,KAI-PEB-PUJP,Pujehun (Peje Bongre) CHP,5,-10.795252999999999,8.147200999999999
dpqokIMO5mb,BOO-VAL-PUJP,Pujehun (Valunia) CHP,5,-11.717350999999999,8.205077
Lp4U09U9h83,PUJ-KPN-PUJH,Pujehun Government Hospital,5,-11.719040000000001,7.350890000000001
X71cor4ezbp,PUJ-KPN-PUJM,Pujehun Static CHC,5,-11.720210000000002,7.353212999999999
Ba1nu5iReqc,KEN-GOR-PUNP,Punduru CHP,5,-11.289670000000001,8.484147
uFM3IuQcCAP,BOM-MAK-PUNM,Punthun MCHP,5,-12.145088,8.929628
MZRrfpfRgpy,WAU-EA2-QUAM,Quarry MCHP,5,-13.2141,8.4803
LTwF4gAAJvs,KON-GBE-QUIM,Quidadu MCHP,5,-10.947740000000001,8.71556
PIG6hfY0bF8,BOO-BOC-REDL,Red Cross (Bo City) CHC,5,-11.741862,7.957808
VYI7wL6jlHY,BON-BOU-REDL,Red Cross (Bonthe) CHP,5,-12.507914,7.523168999999999
IVLZKdEm4og,KEN-KEC-REDL,Red Cross (Kenema City) CHP,5,-11.194087,7.877044
EZ8nEeagnJ3,KAM-MAG-REDL,Red Cross (Magbema) CHP,5,-12.923540000000001,9.114196
pnzNiJY90Xd,BOM-MAC-RECL,Red Cross (Makeni City) CHP,5,-12.04611,8.88757
EI6PUzweuXn,BON-JON-REDP,Red Cross (Mattru) CHP,5,-12.177311999999999,7.609674
EtbiDukiXfn,WAU-CE2-REDL,Red Cross (Pultney Street) Clinic,5,-13.237003999999999,8.487860999999999
FXbxyYAFOFj,KOI-SEN-REDL,Red Cross (Sengbeh) Clinic,5,-11.554620000000002,9.588985
oPumW46sBwd,WAU-WE2-HREL,Redeemer Health Clinic,5,-13.244686999999999,8.475907
NncZ19Rv6wW,WAR-MTN-REGC,Regent (Mountain Rural) CHC,5,-13.219793,8.435283
cPLXnNFVl4F,WAU-WE1-REJL,Rejanic Clinic,5,-13.245904,8.479977
Qf8Y8e5Nzby,BOO-BOC-RHCL,Rescue Health Care Clinic,5,-11.752301,7.952090000000001
oZ30OyVum7h,BOM-BOM-RINL,Rescue International (Bombali Sebora) Clinic,5,-12.090565999999999,8.770261
xnk5x1otm33,WAU-WE2-RINL,Rina Clinic,5,-13.243246,8.471696
Tpq9aqSRHo5,PLT-TAI-ROBM,Robaka MCHP,5,-12.595400000000001,8.853625
tUZqHEKDEUL,TON-YMB-ROBM,Robarie MCHP,5,-12.628430000000002,8.373955
SK3eYLkU4SU,BOM-BOM-ROBP,Robat CHP,5,-12.060680000000001,8.79161
ey976FE1YPy,TON-MAL-ROBP,Robina CHP,5,-12.358640000000001,8.642877
Q4WR1yqnWKv,KAR-LIB-ROCP,Rochain Loko CHP,5,-12.556623,9.052049
iVOZYfO70tf,KAR-SAL-ROSP,Rochain Salcost CHP,5,-12.142398,9.424693999999999
TCFUrqeIzCp,TON-YMM-ROCP,Rochen Kamandao CHP,5,-12.18139,8.396792999999999
PikcnrOF69b,TON-MAL-ROCP,Rochen Malal CHP,5,-12.28518,8.661508999999999
PbKKCeLCAmT,KAR-DIB-ROKM,Roctolon MCHP,5,-12.558128,8.987345
tNM5BHWK3o9,PLT-KOY-ROFP,Rofoindu CHP,5,-12.785200000000001,8.443100000000001
vVuuaBSRbLR,KAR-DIB-ROGP,Rogballan (Dibia) CHP,5,-12.581716,8.903195
X6mZb65Mu8P,PLT-KAS-ROGM,Rogballan (Kasseh) MCHP,5,-12.745795999999999,8.959628
zZQQx7VSxcc,PLT-TAI-ROGM,Rogbaneh MCHP,5,-12.62265,8.843990000000002
f6rZZ8oziJp,WAR-WAT-ROGM,Rogbangba MCHP,5,-13.117500999999999,8.397468
hbZVfjwcY0u,PLT-MAF-ROGC,Rogbere Junction CHC,5,-12.677410000000002,8.705847
L9nxB6BDEQ5,KAR-SAT-ROGM,Rogbin MCHP,5,-12.223600000000001,9.211734
hxAl1ZycWbF,KAM-SAM-ROKM,Rokai MCHP,5,-13.28523,9.001814999999999
fg1MiSUnKwR,KAR-ROM-ROKM,Rokamba MCHP,5,-12.474547,8.782302999999999
RiMDgUsP2g2,PLT-MAS-ROKC,Rokassa CHC,5,-12.603067999999999,8.565648
JKCGXuH7FCm,KAM-MAM-ROKM,Rokel (Mambolo) MCHP,5,-13.059363,8.902211
ExiAhvbRxaR,PLT-MAS-ROKM,Rokel (Masimera) MCHP,5,-12.691350000000002,8.590342999999999
AgvKPS6HHW9,WAR-WAT-ROKP,Rokel (Waterloo Rural) CHP,5,-13.103838999999999,8.378938
BatR6m9STC1,TON-YMM-ROKM,Rokimbi MCHP,5,-12.375560000000002,8.476645999999999
x6hlQpXoUHV,PLT-KOY-ROKM,Rokon MCHP,5,-12.93021,8.479841
q1q5vzrFexm,BOM-BOS-ROKC,Rokonta CHC,5,-12.049180000000002,8.746485999999999
GouzIEiHGRn,MOY-RIB-ROKM,Rokorlor MCHP,5,-12.841837,8.262575
pdTs852tuSi,KAR-SAT-ROKP,Rokulan CHC,5,-12.2117,9.1945
fLbXQWxFj9p,WAU-EA3-ROKH,Rokupa Government Hospital,5,-13.172600000000001,8.460227999999999
r2GdxZiLxXO,WAU-EA3-RUFP,Rokupa Under Fives CHP,5,-13.172600000000001,8.460227999999999
hvxvK5SDGYV,KAM-MAG-ROKC,Rokupr CHC,5,-12.94433,9.016517
rGPtTTg8JVo,PLT-MAR-ROLM,Rolembray MCHP,5,-12.4779,8.715448
O21KAJtYbj9,KAM-MAM-ROMM,Romando MCHP,5,-12.98742,8.86269
ALs51Iyzu11,PLT-KAS-ROMM,Romeni MCHP,5,-12.720220000000001,8.898990000000001
b1KUCRHYa20,TON-YMB-RONM,Ronietta MCHP,5,-12.488748,8.361383
xW9nmVsgkqB,TON-YMB-RORP,Rorocks CHC,5,-12.4288,8.376937999999999
HYSdi2iT8e6,TON-TAN-ROSM,Rosengbeh MCHP,5,-11.9276,8.5861
nmCcKXVc1Yv,KAM-SAM-ROSP,Rosinor CHP,5,-12.998050000000001,8.972000999999999
O13wd6aUQqe,KAR-BUY-ROSM,Rosint Buya MCHP,5,-12.492880000000001,8.815138
QZESFj9oxHe,BOM-KAM-ROSM,Rosint MCHP,5,-12.172231,9.280197
wA6CGreVqfx,WAU-EA1-ROSC,Ross Road CHC,5,-13.210901,8.48867
mMBOQtT1BRi,KAM-MAM-ROTP,Rotain Bana CHP,5,-13.056891,8.854818
S5r8rcY5PUt,MOY-FAK-ROTP,Rotawa CHP,5,-12.381290000000002,8.326939
NxzOaWQdO8q,KAR-SAL-ROTM,Rothatha MCHP,5,-12.304321,9.439022999999999
yOyU3S56Uza,PLT-MAS-ROHM,Rotheren MCHP,5,-12.610546,8.588564
XYW3YOPlWou,PLT-MAS-ROTM,Rothuma MCHP,5,-12.535174999999999,8.595169
h0XcqiX9Hpg,MOY-BUM-ROTC,Rotifunk CHC,5,-12.67885,8.23196
Vu4sr5EJWu3,KAR-SAT-ROLP,Royanka Lol CHP,5,-12.284995,9.195363
UAWRKo2Kktk,BOM-KAM-ROYP,Royeama CHP,5,-12.163791,9.251498
Gz9pk7LoBLA,PLT-MAS-ROYP,Royeiben CHP,5,-12.432504999999999,8.507213
KOiBAyJi8kx,WAU-EA3-SLIL,SLIMS Clinic,5,-13.1568,8.4448
kUYXK0RkpEC,KAI-JAW-SWAL,SWAKAB (Jawei) Clinic,5,-10.3439,8.4651
ZobFw0ksQoP,WAR-WAT-SWAL,SWAKAB (Waterloo) Clinic,5,-13.089730000000001,8.364137999999999
bqquAB6z7lS,PUJ-BAR-SAAM,Saahun (Barri) MCHP,5,-11.417760000000001,7.487952
QQ85VpBSbNa,PUJ-KPA-SAAM,Saahun (Kpaka) MCHP,5,-11.634998999999999,7.286445
PSeGRcmIuRN,KEN-LOW-SAAP,Saama CHP,5,-11.00661,8.280947
aACQUxIzyrx,PUJ-PER-SAAM,Saama Perri MCHP,5,-11.556541,7.207400000000001
zTXZEksLKwS,KOI-NIE-SAFM,Safinia MCHP,5,-11.277292,8.896749
Rtd00y1doNU,BOO-BUM-SAHP,Sahn (Bumpe Ngao) CHP,5,-12.036178999999999,7.7230859999999995
D9VIvlUpZMl,PUJ-MAL-SAHC,Sahn (Malen) CHC,5,-11.842543,7.436939
NpjqmBn5SfE,BOO-NIA-SAHC,Sahn (Niawa Lenga) CHC,5,-11.598030000000001,8.15813
XMLRloyzxt2,MOY-BUM-SAHM,Sahun (Bumpeh) MCHP,5,-12.623850000000001,8.09937
Qps4DwJ8pqa,KON-LEI-SAIP,Saiama (Lei) CHP,5,-10.614840000000001,8.818711
hYMt5yjuVho,KOI-WWB-SAKM,Sakuta MCHP,5,-11.691607,9.661197999999999
COr3HMgx0Cl,WAR-WAT-SALL,Salifu Kondeh Clinic,5,-13.133172,8.374072
AvjS1UY7dry,PUJ-KPN-SALM,Salima Samba MCHP,5,-11.622020000000001,7.479686999999999
YFcW75wzdmH,MOY-KAI-SALP,Salina School Clinic CHP,5,-12.42538,8.163597
WQORJ2KYoEw,KEN-KEC-SAMC,Samai Town CHC,5,-11.165569,7.877253
XXeL36EXx7M,KAM-TON-SAMM,Samaia MCHP,5,-12.66036,9.330096
k0kuGn97H5l,KOI-WWB-SAMM,Samamaia MCHP,5,-11.646920000000001,9.639807
ex50As3HUKI,KON-SAN-SAMM,Samandu MCHP,5,-11.041383999999999,8.95336
vDQRb30DOfJ,WAU-WE3-SAMH,Samaritan Hospital,5,-13.236728,8.488560000000001
aDHVPbS9mRm,KAR-TAS-SAMM,Samaya MCHP,5,-12.393628999999999,9.511863
ax6JAED6TnV,KON-MAF-SAMP,Sambaya (Mafindor) CHP,5,-10.50622,8.72793
d12uaj9l1cZ,BOO-BAG-BUSM,Samie Buma MCHP,5,-11.51992,8.078657999999999
H48QnbVQp1a,KON-KAM-SAMM,Samiquidu MCHP,5,-11.05879,8.694042
Kb5LqgFAPdw,MOY-BUM-SAMP,Samu CHP,5,-12.855590000000001,8.070026
VdLT50SQcxn,BOM-MAC-SANL,Sanda Clinic,5,-12.045435999999999,8.895487
W1Q5qkIVoYb,KEN-GAU-SANM,Sandaru (Gaura) MCHP,5,-11.041490000000001,7.7706100000000005
yT6z31Wihoa,KAI-PEN-SANC,Sandaru (Penguia) CHC,5,-10.707310000000001,8.392106
nhnYGKCVF7t,KAI-LUA-SANP,Sandeyallu CHP,5,-10.465390000000001,8.295752
UDiagbtso7c,KEN-LOW-SANM,Sandeyiema MCHP,5,-11.068100000000001,8.2184
yjw4PwGT7lo,KAI-KIS-SANM,Sandia (Kissi Tongi) MCHP,5,-10.307455,8.388687
wSfvKKnny01,KON-NIM-SANM,Sandia (Nimiyama) MCHP,5,-11.268030999999999,8.642045
ua6Gd3xsPIT,BON-SIT-SANP,Sanhaya CHP,5,-12.791126,7.551825999999999
lOqffBnSXtE,KAR-TAY-SANM,Sanya MCHP,5,-12.3786,9.837050000000001
DJykDhCiPY4,KEN-SMA-SERP,Sarabu CHP,5,-11.285490000000001,7.853820000000001
eeRDV2KBP9O,BON-YAW-SARP,Sargor CHP,5,-12.079455,7.417034999999999
vceeShLAjz4,PUJ-KPN-SAWM,Sawula MCHP,5,-11.73722,7.298073
itH0L4z6fy4,KOI-KAK-SAWP,Sawuria CHP,5,-11.805496999999999,9.482745
bxG89eLgYDZ,WAU-WE3-SCAM,Scan Drive MCHP,5,-13.265656,8.473058
whWapMGS7Xh,WAU-WE3-SECC,Sea Coach Aberdeen CHC,5,-13.274528,8.49301
xYjGCuLscF5,BOO-TIK-SEBM,Sebehun Tarbay MCHP,5,-11.867690000000001,7.7976469999999996
WVcMomcm8Jz,BON-JON-SEGM,Segbwema (Jong) CHP,5,-12.154670999999999,7.562348
BGEnwAji4rp,KAI-NJA-SEGM,Segbwema (Njaluahun) MCHP,5,-10.9544,7.984622
ADOmjElVEss,KON-NIO-SEIM,Seidu MCHP,5,-11.09688,8.728093
QdYaEPOVjwX,KAM-TON-SELM,Sellah Kafta MCHP,5,-12.770190000000001,9.251636
m4jF5fewzk7,BON-JON-SEMP,Semabu (Jong) CHP,5,-12.104363,7.620798
z7ZFFsZvtvb,PUJ-KPA-SEMM,Semabu (Kpaka) MCHP,5,-11.570462,7.0227189999999995
Xddx9vVtMWf,MOY-BAG-SEMC,Sembehun (Bagruwa) CHC,5,-12.537260999999999,7.939050000000001
d1CAFvShtKH,KEN-GAU-SEMM,Sembehun (Gaura) MCHP,5,-10.959731999999999,7.730547
PToNkRZvMMf,KEN-KAN-SEMM,Sembehun (Kandu Leppiama) MCHP,5,-11.32768,8.020813
tMvGPsQL0cI,BON-NON-SEMM,Sembehun (Nongoba Bullom) MCHP,5,-12.176705,7.382979
R7pidsMezSX,BOO-TIK-SEMP,Sembehun 17 (Tikonko) CHP,5,-11.724311,7.780206
QbXGub6urCp,BOO-GBO-SEMC,Sembehun Mamagewoh CHC,5,-11.868324999999999,7.992544
lsVU2l5Wh4H,MOY-BAG-SEMM,Sembehunwo MCHP,5,-12.489276,7.993410000000001
J2sWMBDmLkX,KEN-LOW-SEUM,Sembiema MCHP,5,-11.026855999999999,8.211030000000001
tVWYz2t1CUV,KON-SOA-SEMM,Semendu MCHP,5,-10.619558999999999,8.699997
fMquAvqnrHn,KEN-LOW-SEMM,Semewabu MCHP,5,-11.0527,8.2005
VxbUEj9dpks,PUJ-MAS-SEBM,Senbengu MCHP,5,-11.67074,7.078164999999999
U6SvuFN29Rx,KAR-SAM-SENC,Sendugu CHC,5,-12.630512,9.070552
aWkU08scs0A,KEN-NIA-SENC,Sendumei CHC,5,-11.386800000000001,7.713772
c7iEMbbnVLj,MOY-KAM-SENC,Senehun (Kamajei) CHC,5,-11.948625999999999,8.170078
OZY0S6ARyMi,BON-YAW-SENM,Senehun Gbloh MCHP,5,-12.113330000000001,7.4039
E2mkfTma48l,BOO-BAR-SENM,Senehun Ngolan MCHP,5,-11.867365999999999,7.611577
Pvw13ofBcZg,KOI-WWY-SENP,Senekedugu CHP,5,-11.554300000000001,9.6233
anHx9BuMIvg,PUJ-SOR-SENM,Sengama Soro MCHP,5,-11.437296,7.287592
lvOHGWRB4yR,KAI-LUA-SENP,Sengema (Luawa) CHP,5,-10.578521,8.054789
tXLHGGuiyeS,PUJ-MAL-SENP,Sengema (Malen) CHP,5,-11.7843,7.493200000000001
zb0rGU6Cu0H,BON-KPA-SENM,Senjehun MCHP,5,-12.01407,7.5319
ZSwn1AyFwUW,KON-NIO-SENM,Senjekoro MCHP,5,-11.099829,8.45888
SlCcVZ11mSw,KAM-MAG-SENM,Senthai MCHP,5,-12.886270000000001,9.066798
IhcOrAMCZMP,BOO-BUM-SERC,Serabu (Bumpe Ngao) CHC,5,-12.0515,7.794467
k2VxlgmrLjc,KEN-KOY-SERP,Serabu (Koya) CHP,5,-11.350966999999999,7.603179
stvHIALBnUc,BOO-BUM-SERH,Serabu Mission Hospital,5,-12.0523,7.7946
AsTFTnPJ5OI,FAL-MOR-SEAM,Serekolia CHC,5,-11.076860000000002,9.5348
waokCJ6mo0p,FAL-MON-SERM,Seria CHP,5,-10.921797999999999,9.465442
tVmSo59d6iH,MOY-BUM-SEWM,Seweima MCHP,5,-12.751650000000001,8.187192
MY3uZoV6FOr,KAM-BRA-SHEM,Shekaia MCHP,5,-12.77921,9.308126
Xc1FNPVIrbf,MOY-KAR-SHEC,Shenge CHC,5,-12.95179,7.908526999999999
rRy6v3ideup,KEN-TUN-SENM,Shenge MCHP,5,-11.087074999999999,7.591024999999999
c9YZOqn0l7X,WAU-EA3-SHSH,Shuman (Kissy) Hospital,5,-13.176414999999999,8.466526
KWbrGHDQzyZ,WAU-CE2-SHUH,Shuman (Kroo Bay) Hospital,5,-13.236797,8.487548
vM2OtJf2ylY,KAI-UPB-SIAP,Siama (Upper Bambara) CHP,5,-10.66694,8.040629
NhgVdgRcCCz,KAI-DEA-SIEP,Sienga CHP,5,-10.628210000000001,7.938098999999999
QZASdzp3gIR,PLT-BAK-SIEP,Sierra Leone Church Maforki CHP,5,-12.782900000000001,8.768739
fiA5E4B8JyN,WAU-EA3-SIEH,Sierra Leone Psychiatric Hospital,5,-13.193472,8.465448
cZaCc9ojCQv,WAR-WAT-SIEH,Sierra Leone-China Teaching Hospital,5,-13.143072,8.389315
hCDBnZO8NK8,BON-IMP-RUTH,Sierra Rutile Hospital,5,-12.296360000000002,7.7668479999999995
eG721CCEYYi,WAU-WE3-SIGM,Signal Hill CHP,5,-13.26256,8.481956
feiKlCaBhCd,KON-KOC-SIMM,Simbakoro MCHP,5,-10.92275,8.63883
T36lkmOhEbL,BOO-BOC-SIMP,Simbo Town CHP,5,-11.74051,7.977519
a3bAsPypgUw,KON-GBK-SINM,Sindadu MCHP,5,-10.55382,8.681773999999999
tjInlmI9OjK,WAU-CE2-SISH,Sing Song Hospital,5,-13.240936,8.47835
ZrwjrqT20aG,FAL-DES-SINC,Sinkunia CHC,5,-11.430606,9.860570000000001
kuo7tFJ2EDi,KON-GBE-SMAP,Small Sefadu CHP,5,-10.999400000000001,8.652334
uT9VNmupKrd,BON-BUM-SOGM,Sogballeh MCHP,5,-11.93753,7.420318
CsJpXLeYHZW,KOI-DIA-SOLM,Solia MCHP,5,-11.407793,9.258905
tDYmZy6heS2,WAR-KOY-SONC,Songo CHC,5,-12.930292999999999,8.370612
fJ8BQHjc2Jo,FAL-SUL-SONM,Sonkoya MCHP,5,-11.383239,9.72356
AILvXYwEqbJ,PUJ-KPN-SORM,Sorbeh Grima MCHP,5,-11.771500000000001,7.410676
hgQsHKxZjTH,KAM-SAM-SORM,Soriebolomia MCHP,5,-13.218350000000001,9.058555
XqR4eIvtAgM,BOO-BOC-SPLL,Spllenz Clinic,5,-11.741767,7.964535
qTCbKNPCmlR,WAU-WE1-STAL,St Anthony's CHC,5,-13.245604,8.479758
LZVBj16VyAJ,WAU-WE2-STJL,St John Clinic and Nursing Home,5,-13.240444,8.477538
VtIGkLbvL9u,PLT-KAF-STJP,St John of God CHP,5,-13.2125,8.6258
MGnPzSwS24B,PLT-MAR-STJH,St John of God Hospital,5,-12.524965,8.703538
CJHmLxghjOG,PLT-MAR-STJL,St John of God Under Fives Clinic,5,-12.523729,8.703654
vo2eoEHYiDL,WAU-EA3-STJC,St Joseph's CHC,5,-13.182350000000001,8.468138
otPU27Xa143,BON-BOU-STJL,St Joseph's Clinic,5,-12.501859,7.530888999999999
PylIpdT6LmI,WAU-EA3-STLL,St Luke's Wellington Clinic,5,-13.1706,8.453850000000001
xvyiYYf6sge,WAU-WE3-SMEL,St Mark Evangelical Lutheran Health Centre Clinic,5,-13.263971,8.485152
DFde5yF8kY9,WAU-CE2-STMH,St Mary's Immaculate Hospital,5,-13.236887999999999,8.486703
g3NvN5lKTGj,BOO-BOC-STML,St Monica's Clinic,5,-11.731,7.9491000000000005
Mh0dJ6Etttr,WAU-WE3-STEL,Stella Maris Clinic,5,-13.277870000000002,8.449716
SwarxyJIV1K,BOM-GBA-STOP,Stocco CHP,5,-12.06248,8.890691
Ij2WHJ9pK48,BOM-MAC-STOH,Stocco Leprosy and TB Hospital,5,-12.06079,8.891057
SwF3hNSOe0K,BON-NON-SUBM,Subu MCHP,5,-12.142481,7.291866
Mt2CWUKwWCb,MOY-RIB-SUEP,Suen CHP,5,-12.912970000000001,8.153016
sBLP7T6E0AV,KON-KAM-SUKP,Sukudu (Kamara) CHP,5,-11.0306,8.7599
PN4A0xqLD8l,KON-SOA-SUKM,Sukudu (Soa) MCHP,5,-10.680340000000001,8.504150000000001
HYoUF9Bt0Uv,PUJ-SOR-SULP,Sulima CHP,5,-11.57713,6.96792
GrTTC1Aoq7Y,KOI-NIE-SUMP,Sumbaria CHC,5,-11.3343,8.833300000000001
EDJw8M84hK3,PLT-KOY-SUAP,Sumbuya (Koya) CHP,5,-12.899260000000002,8.420206
v4nbdPq3fTm,BOO-LUG-SUMC,Sumbuya (Lugbu) CHC,5,-11.964120000000001,7.652430000000001
ZxXEXFER4dR,PUJ-KPA-SUMP,Sumbuya Bessima CHP,5,-11.674410000000002,7.182651
kzrEfKibgCJ,KON-GBA-SUNM,Sunga MCHP,5,-10.919025,8.451571
TMiymhV4APd,WAU-WE3-SUNM,Sunshine MCHP,5,-13.241570000000001,8.456792
CTugfv2D07K,WAU-CE1-SUSM,Susan's Bay CHC,5,-13.228710000000001,8.488783999999999
mJ1GkESawIG,WAR-YOR-SUSM,Sussex MCHP,5,-13.231190000000002,8.34707
iqdoxruifMu,WAR-WAT-TECP,TECT Jui CHP,5,-13.13521,8.404308
ih9ZzI1aVCE,MOY-KOW-TABM,Tabe MCHP,5,-11.948457,8.013770000000001
iPNCmPytXXA,PLT-KAF-TAGC,Tagrin CHC,5,-13.144649,8.525566999999999
vaU3S78KYOW,MOY-KOR-TAIC,Taiama (Kori) CHC,5,-12.061223,8.193469
tdts3BKfQ6X,BON-BEN-TIGP,Taigbe CHP,5,-12.367600000000001,7.4114
JLfDPf8iasU,KAI-LUA-TALM,Talia (Luawa) MCHP,5,-10.533271,8.204366
KPbNbmhjU7v,KEN-NON-TALC,Talia (Nongowa) CHC,5,-11.031381,8.04964
kAVfxm3Vqyf,BON-YAW-TALC,Talia (Yawbeko) CHC,5,-12.12982,7.438738
KhHWLMmCYkr,FAL-DEL-TAMM,Tambalia Balia MCHP,5,-10.944592,9.323812
xZGdhrCZjTn,PUJ-BAR-TAMM,Tambeiyama MCHP,5,-11.51411,7.472129
iLD0mXCTJiA,BOM-NGO-TAMP,Tambiama CHP,5,-12.110320000000002,8.994736999999999
hOQQ0w4iYio,PUJ-BAR-TANM,Taninahun (Barri) MCHP,5,-11.408130000000002,7.411683999999999
EU1yoWkbvhi,BOO-BUM-TANP,Taninahun (Bumpe Ngao) CHP,5,-12.086231,7.892888999999999
FqBo1bDMgeV,PUJ-MAL-TANP,Taninahun (Malen) CHP,5,-11.804902,7.548902
RefXGquQ8Ys,PUJ-KPN-TANM,Taninahun Makemuma MCHP,5,-11.688938,7.4179889999999995
